timestamp,speaker,words
00:16:45,Sarah,"Yeah, like it was, and you could hear it, like we all went, oh, that was not supposed to happen."
00:16:53,Sarah,"Maybe we should like, wow."
00:16:57,Sarah,"So like it didn't break all the way through, but you hurt you."
00:16:59,Sarah,"We definitely, I know we broke the joist."
00:17:01,Sarah,"So it was, the floor was sloping at that point."
00:17:07,Sarah,it was crazy.
00:17:10,Sarah,We were pretty stupid.
00:17:12,Sarah,So we did a lot of really stupid things.
00:17:14,Sarah,"And back then, I mean, there were still people who did the dumb train hopping."
00:17:20,Sarah,"And who, like our social media, was really"
00:17:26,Sarah,"We still had, we had titular head back then and people would make movies and then you would realize that the movie that they made was showing a tremendous amount of illegal behavior."
00:17:37,Sarah,And we of course all thought that was funny and it was great.
00:17:40,Sarah,"And people made movies, made TV shows after that, ******* is one of them, that like of people doing really stupid crap."
00:17:52,Sarah,And we did that for titular head movies.
00:17:57,Sarah,"So it was, when you're young, you do a lot of things that you learn when you're older."
00:18:05,Sarah,Maybe it's surprising you're still alive.
00:18:08,Mariposa,"So, yeah."
00:18:13,Mariposa,Where were you?
00:18:13,Mariposa,What was the dynamic between off-campus housing and on-campus housing?
00:18:16,Mariposa,And where kind of where were the social centers of campus?
00:18:19,Mariposa,Because
00:18:21,Mariposa,at least my first year we kind of had a dynamic where most of the parties would be off campus and you wouldn't really find anything on campus.
00:18:28,Mariposa,So what was it like when you were here?
00:18:29,Sarah,"So Grinnell in the 90s, at least through 96, was, which you may have seen, there are signs all over this reunion weekend that say, don't forget to self-govern."
00:18:44,Sarah,So it was a lot of self-governance and I feel like the policy or at least
00:18:49,Sarah,"me as a student, what I interpreted the policy was, as long as you don't hurt anybody or threaten anybody and you don't flunk out, then we don't care and you don't upset the town."
00:19:01,Sarah,Like those were generally the rules.
00:19:04,Sarah,And they were taken about as far as you can probably take those.
00:19:10,Sarah,"And the campus housing, the off-campus housing was mainly a couple"
00:19:16,Sarah,a couple streets deep south of campus and probably a couple streets deep west of campus.
00:19:26,Sarah,"I don't, there might have been some east of campus, but I don't remember that."
00:19:33,Sarah,There were some campus houses east of campus.
00:19:35,Sarah,There was like the recycling house and the garden house.
00:19:41,Sarah,And
00:19:43,Sarah,along the South Campus across from Reed and Luce and those dorms.
00:19:51,Sarah,"But we had, it was not a dry campus."
00:19:54,Sarah,"So Harris, people would walk around and collect money for beer to be at the Harris parties on Friday night and on Saturday night and or for the lounge parties."
00:20:06,Sarah,"So there would be lounge parties in various different lounges, whoever could scrounge up money."
00:20:12,Sarah,And so it was pretty free reign.
00:20:15,Sarah,"They did ID at Harris, so you had to show your ID and get a stamp if you were over 21."
00:20:23,Sarah,"Which, depending on who you knew, worked and didn't work."
00:20:31,Sarah,And so I don't remember there being a whole lot of off-campus parties at all because
00:20:38,Sarah,"campus was very wet, very, very wet."
00:20:42,Sarah,"And so State Street also, most often, there were lots of Grinnell students, I guess, of age, not of age, who would go to State Street as a bar when Jimbo's was there."
00:20:58,Sarah,"And I mean, that's, you would see every once in a while, there would be police cars watching you walk back to campus, but not"
00:21:07,Sarah,But I don't know that anybody ever did anything.
00:21:11,Sarah,It was just that they were making sure you walked back onto campus and not elsewhere in town.
00:21:17,Sarah,We did have the only strained that I remember relationship
00:21:26,Sarah,town gown relationship.
00:21:28,Sarah,"Bruce Friedrich, who later went on to be quite high up in PETA, stood outside the local grocery store in a pig costume, wearing a do not eat me."
00:21:40,Sarah,"Like, do you know what happened?"
00:21:42,Sarah,"Like, anti-animal, very."
00:21:46,Sarah,And he just recently had another book published.
00:21:49,Sarah,So he's gone on to live his dream.
00:21:51,Sarah,He knew what it was at Grinnell.
00:21:52,Sarah,"It seems like it, yeah."
00:21:54,Sarah,And has been
00:21:57,Sarah,fervid animal rights activist for his whole life and has made the news multiple times.
00:22:03,Sarah,I see.
00:22:03,Sarah,"But that, I do know that the town complained and they actually had to go tell him that was not part of his Grinnell, an appropriate Grinnell experience."
00:22:15,Mariposa,I see.
00:22:16,Sarah,To harass the locals as they went in and out of the in-town grocery store.
00:22:22,Mariposa,I see.
00:22:23,Mariposa,Oh boy.
00:22:26,Sarah,"So that, and I don't think he took it very well."
00:22:29,Sarah,"I can't imagine, but I don't, remember there being much, much strain otherwise, but I'm sure there was definitely like, oh, your Grinnell kids are out."
00:22:42,Sarah,But we only had the one bar.
00:22:43,Sarah,You only went to State Street.
00:22:47,Sarah,And you volunteered at the preschool if you were doing some of that.
00:22:50,Sarah,"And there were people who went to church and were a little bit more a part of the community, but you could be really isolated on campus quite easily."
00:23:02,Mariposa,Yeah.
00:23:04,Mariposa,"Okay, we're pretty good."
00:23:06,Sarah,"Everybody, Grinnell provided so much for us."
00:23:12,Sarah,Annie DeFranco came for a concert.
00:23:17,Sarah,"one year, which was pretty amazing."
00:23:20,Sarah,And Tracy Chapman came also.
00:23:25,Sarah,"So I mean, that was amazing."
00:23:26,Sarah,We had monks that made these huge sand mandalas in the forum.
00:23:34,Sarah,"So you could get, it did not feel, I will say it did not feel like we were stranded in the middle of Iowa in a small town surrounded by cornfields."
00:23:44,Sarah,All of which we were.
00:23:46,Sarah,"So, but we didn't have the shuttles."
00:23:49,Sarah,"Like you guys, you guys, I guess, have shuttles that maybe will go to Chicago every now and then or definitely go to Des Moines."
00:23:57,Sarah,We did not.
00:23:57,Mariposa,"Yeah, we have a shuttle."
00:23:59,Mariposa,"They, I think it's once a month maybe."
00:24:01,Sarah,Yeah.
00:24:01,Sarah,Something like that.
00:24:03,Sarah,"Yeah, we definitely, we didn't have that."
00:24:04,Sarah,So you had to know somebody who had a car.
00:24:07,Sarah,We did have a lot of hangouts.
00:24:09,Sarah,Bob's Underground was open underneath Main.
00:24:12,Sarah,"And that was a, you could get Ben and Jerry's there."
00:24:17,Sarah,The Brugger's Bagels were there and they would cart them over by like the truckload and slice them and freeze them for Bob's Underground.
00:24:28,Sarah,"The Brugger's kids were here at that time, which I think is why the campus had all Brugger's Bagels and not any other kind of bagels."
00:24:38,Sarah,And so we would go to Bob's and play spades and listen to music and eat ice cream and drink coffee and eat pickles.
00:24:49,Sarah,So we did a lot of that as well.
00:24:51,Sarah,That was a solid hangout place versus Harrah's.
00:24:58,Mariposa,So yeah.
00:25:00,Mariposa,"And Bob's isn't open anymore, but it is still there."
00:25:04,Mariposa,More people should go there.
00:25:05,Mariposa,I love it down there.
00:25:06,Sarah,It was amazing.
00:25:07,Sarah,"It was really, I spent a lot of time there."
00:25:12,Sarah,So we would have one of my best friends who I'm seeing for the first time in 30 years at this reunion from best friends while I was here at Grinnell.
00:25:25,Sarah,We would write notes to each other in Latin to tell the other one where we were going to be.
00:25:32,Sarah,So Latin is really hard to construct a modern sentence in.
00:25:36,Sarah,"And there's no translation for Bob's to meet up, to go study or do whatever we were going to do."
00:25:44,Sarah,"But, that's some of the craziness of being a Grinnell student."
00:25:49,Sarah,So.
00:25:51,Mariposa,Wow.
00:25:51,Mariposa,Yeah.
00:25:53,Mariposa,What's something that stands out that was that was around when you were here but isn't here anymore?
00:25:59,Mariposa,Buildings or concepts or anything?
00:26:02,Sarah,"Well, Darby's not here."
00:26:04,Sarah,"And so that was for our 30th reunion cluster that some of us posted pictures of Darby and asked questions about like, what do you remember about Darby?"
00:26:15,Sarah,"And so there's a particular smell and if you were on one of the basketball teams, the floor had dead spots."
00:26:22,Sarah,So that.
00:26:25,Sarah,but there was really a particular smell.
00:26:27,Sarah,K **** was in there and I don't know if K **** is still around as the radio station.
00:26:32,Mariposa,It is as of a few years ago it is.
00:26:34,Mariposa,So kind of.
00:26:37,Sarah,So I remember those Bobs I remember which is not here anymore.
00:26:42,Sarah,"I spent so many, excuse me, so many hours in the pack which is not here anymore and I cannot say that like I don't miss it at all."
00:26:50,Sarah,The Natatorium and the bear are unbelievable.
00:26:54,Sarah,The campus has changed.
00:26:56,Sarah,The new East dorms used to be softball fields and the women's soccer practice fields.
00:27:03,Sarah,"So there are things like that when you come back as an alum, it is amazing to watch the campus grow and transform."
00:27:13,Sarah,"My senior year, I took virology and we had lab, but we had virtual lab results because the science building was being remodeled."
00:27:23,Sarah,We were sharing a lab with a cell class and so we couldn't actually
00:27:31,Sarah,infect anything with viruses because we weren't supposed to infect their experiments at the same time.
00:27:38,Sarah,So Dr.
00:27:38,Sarah,"Voyles, like we would fake as if there were viruses and then he would give us sets of results and we would have to interpret them."
00:27:46,Sarah,But that I really wish I would have gotten like a real app.
00:27:55,Sarah,But I think really
00:27:57,Sarah,"I don't know that there's anything that I really miss because that's what memories are about, right?"
00:28:03,Sarah,And everything always changes.
00:28:07,Sarah,"I am super happy the college bought the golf course, which I think was partially, possibly controversial because otherwise the town would have also lost the golf course."
00:28:18,Sarah,"If they would have sold it off, it probably would have become houses."
00:28:22,Sarah,And so I think there's
00:28:25,Sarah,"There are interesting footprints of Grinnell all over the town that I'm sure economically, some people may be happy about them or not."
00:28:34,Sarah,But this is probably one of the few small towns in America that has grown in the last 20 years instead of gotten smaller.
00:28:43,Mariposa,Yeah.
00:28:45,Mariposa,Are there any fun Katik radio shows you remember?
00:28:50,Sarah,Fair enough.
00:28:50,Mariposa,Fair enough.
00:28:50,Sarah,"That's the analog, the card catalog part of my brain."
00:28:56,Sarah,That would require me to dig really deep.
00:28:58,Sarah,I might remember in like 6 hours.
00:29:00,Mariposa,Fair enough.
00:29:03,Sarah,"But yeah, I do actually, I miss that you guys don't have special dinner."
00:29:10,Sarah,"So we had, because we had coals and quad, we didn't have the JRC, made coals and quad."
00:29:15,Sarah,And so there would be a fancy special dinner once a year.
00:29:20,Sarah,"And so they'd bring out the right tablecloths and they'd like, you would sit down at a fancy play."
00:29:27,Sarah,"And my first year, it was lobster."
00:29:32,Sarah,which I had never had before.
00:29:33,Sarah,I didn't know how to open it.
00:29:35,Sarah,"I understood crab, but crab and lobster are two different beasts."
00:29:42,Sarah,And so I totally had no idea what I was doing.
00:29:47,Sarah,"One year it was steak, I believe."
00:29:55,Sarah,"And so that was like, but it was super fancy."
00:29:59,Sarah,And so
00:30:01,Sarah,"We had that and it was one of those times where you were like, this is what it's like to get dressed up, to go to dinner and have a fancy dinner type of thing."
00:30:10,Sarah,And we also had make your own waffles.
00:30:13,Sarah,"So we had a make your own waffle bar every Sunday, which was fantastic in the dining halls, which you guys don't have, but you have, JRC has pretty amazing food."
00:30:25,Sarah,I do think your walk station.
00:30:28,Sarah,"Well, yes, so maybe reunion is different."
00:30:31,Sarah,"But I do feel like your walk station, the stir fry station, like it needed to be like 3 more stations."
00:30:38,Mariposa,"Yeah, usually that's not a, usually it's not like that."
00:30:43,Mariposa,"Usually there's just kind of a stir fry option sitting out and you can have some, but not a make your own type thing."
00:30:48,Sarah,"Yeah, so that is by far the slowest station in there when it's"
00:30:55,Sarah,make it as you go.
00:30:56,Mariposa,Yeah.
00:30:57,Sarah,"So, but that is a definite change."
00:31:01,Sarah,Special dinner.
00:31:03,Mariposa,Special dinner.
00:31:08,Mariposa,Yeah.
00:31:08,Mariposa,Thank you so much for telling me.
00:31:09,Sarah,You're welcome.
00:31:10,Mariposa,I don't know.
00:31:11,Sarah,Is there anything else you wanted to know off the record if you want or for a future if you have any when you grow up and become an adult questions.
00:31:21,Mariposa,Yeah.
00:31:23,Mariposa,"I mean, I'll take any advice."
00:31:27,Mariposa,still definitely don't know what I want to do.
00:31:31,Sarah,Does that make you anxious?
00:31:32,Mariposa,"It doesn't, but sometimes I'm like, maybe it should make me a little more anxious."
00:31:38,Mariposa,"Maybe I should be a little more worried about this, but."
00:31:40,Sarah,No.
00:31:41,Sarah,So I'm like on the 5th iteration of who I want to be when I grow up.
00:31:45,Sarah,"So, and the world's changing."
00:31:47,Sarah,We don't write like there's the world is always changing.
00:31:51,Sarah,"It's always when you're in the middle of it, feels very intense and immediate and all the unknowns, but it always changes."
00:31:58,Sarah,And I'm learning how Grinnell taught me to think has by far been my strongest trait.
00:32:08,Sarah,And so you can do anything you want and you can go back and you can learn some more.
00:32:12,Sarah,Like learning how to learn and learning how to learn fast and well and thoroughly.
00:32:19,Sarah,You can do anything you want.
00:32:21,Sarah,The job obviously has to be available.
00:32:24,Sarah,Some constraints.
00:32:25,Sarah,"But yeah, I've probably been five or six."
00:32:31,Sarah,different professional means across the time.
00:32:33,Sarah,"At one point I was a website builder, so and I'm happy to never ever do that again."
00:32:39,Sarah,So and I was a social media coordinator and I'm happy to never do that again.
00:32:42,Sarah,And I've been a scientist and now I do patents and so and manage regulatory stuff.
00:32:49,Sarah,"And instead of submitting stuff to the FDA, I submit stuff to the EPA."
00:32:53,Sarah,"And so very, yeah, you don't actually ever have to know."
00:32:58,Mariposa,Okay.
00:32:59,Mariposa,"Well, thank you."
00:32:59,Mariposa,That's
00:33:00,Mariposa,That's helpful.
00:33:01,Sarah,You just have to know what you think you're gonna do in the moment.
00:33:04,Mariposa,"Okay, got it."
00:33:06,Mariposa,I'll get on that.
00:33:09,Mariposa,Thank you so much.
