timestamp,speaker,words
00:15:36,Caryn,"And when I went, there was no campus organized activity in the summer so you'll have people to hang with. I had some, but we all decided to stay and work in the summer."
00:15:50,Adrienne,"Yeah. No, that's really fun. I'm glad that you had such great memories here. So coming back, we kind of talked about the differences in buildings, but what else do you think has changed the most since you were a student here?"
00:16:05,Caryn,"So I've spent my whole life in a higher education and so what's happened at Grinnell is no different from what's happened to the much more focus on professional development and it makes total sense because college is so much more expensive, even Grinnell is very, very generous, but still and so it makes sense, but I think it's ultimately, especially now with AI, that's going to eat up many of these supposedly secure jobs anyway I think that it's not the right focus and I think the focus that we all had as trite as it sounds of writing and research and critical thinking and reading whole books, whole long books, which this woman that I drove with yesterday has not read any books. She had one class in her whole college where she read books. She's been reading articles her whole college."
00:17:07,Adrienne,We read a lot of articles.
00:17:08,Caryn,"And it's like, please, I mean, I know I'm an English person, but that's just an ... I don't see how that's right."
00:17:16,Adrienne,And
00:17:17,Caryn,So I worry that college education has gotten diluted.
00:17:25,Adrienne,Yeah. I understand that. What do you think you've taken- But we
00:17:30,Caryn,"Love a flip side of that, flip side of it. There's much more engagement with communities outside the college and that's a really good thing. And our class is actually building on last year's class of giving money to support those activities, so"
00:17:48,Adrienne,I'm
00:17:48,Caryn,Glad for that.
00:17:49,Adrienne,What activities in particular are
00:17:51,Caryn,"You thinking of? Well, they're from the ... I don't know what office it is, but that sets up service learning."
00:17:55,Adrienne,"Those are really, that's a really cool program. It's"
00:17:57,Caryn,A wonderful program.
00:17:58,Adrienne,"And they also fund students to go out and do a lot of stuff elsewhere too, which"
00:18:03,Caryn,Is great. So there's much more of that now than there was when I was in college.
00:18:10,Adrienne,"What do you think that you've taken away from your time at Grinnell? That's a broad question, so feel free to answer however you want."
00:18:22,Caryn,"I mean, it was a foundation for ... It was not the sole foundation, but it was a huge component of the foundation for everything I did after. And again, these relationships that have marked the whole thing and I just retired from a career in higher ed and I'm proud and grateful to be part of that enterprise and I mean, I was always a school kid. I thrived in school all the time so it's not like this opened my eyes to school. I knew school, but this was a key element. If I'd gone to some big anonymous state school, I would have been lost and here I really flourished."
00:19:30,Adrienne,So you think that the community and the ...
00:19:34,Caryn,"The love from faculty,"
00:19:35,Adrienne,Just
00:19:36,Caryn,"Flat out love. I mean, here's a story. All the mail room used to be, it doesn't exist anymore. I think they have a piece of it like a museum with the mailboxes, but it was where that plaza, that was right"
00:19:54,Adrienne,There
00:19:56,Caryn,"And so that's where the faculty mailboxes were, that's where the student mailboxes were. So you'd see people when you'd go get the mail and I saw I had taken Chuck Jepsen for pre-calculus and calculus and then I had Jean Herman for the second level calculus and I hadn't seen Mr. Jepsen for a while and I see him in the mail room and he says to me, ""I hear you did better on this test."""
00:20:28,Adrienne,That's so sweet.
00:20:30,Caryn,"And think about what that meant. That meant he knew how I did on the first test. He was a little worried and then he heard either he followed up or at lunch they ... Now I know from the faculty side, of course you talk about your students, like your children and that he knew and he cared and he said something."
00:20:53,Adrienne,"The professors, they still are amazing. Yeah, I'm sure that's true. Especially, I don't want to shout out the math department too hard, but I love the math department. They do a great job. Before we wrap up, do you have any other last thoughts to share?"
00:21:08,Caryn,"Thank you for letting me do this because it's helped me. I'm going to cry. I mean, it's really powerful, this 50th thing. It's really powerful and seeing the memory book is so beautiful and there's a whole part at the end of all the classmates who we've lost and to be here and to be healthy and I'm just really grateful for all of it."
00:21:36,Adrienne,"Yeah. Well, thank you so much for doing that. Thank you. I really appreciate it. I'm going to end the recording right there."
