timestamp,speaker,words
00:11:41,Tamar,Like you have to stop hitting your girlfriend.
00:11:46,Tamar,But I think men have gotten that message.
00:11:52,Luke,I hope so.
00:11:54,Luke,I definitely hope so.
00:11:55,Tamar,Yeah.
00:11:57,Luke,I know.
00:11:58,Luke,Back to the whole job market thing.
00:12:01,Luke,There's something very similar happened.
00:12:08,Luke,with black people actually.
00:12:10,Luke,"it was kind of the same thing where once they were allowed to work on their own accord in the US, technically they were allowed to, but they weren't given the same information and same opportunities that white people were."
00:12:22,Luke,"So it's not exactly the same thing, but it's pretty similar."
00:12:25,Luke,"So just because you're given the same freedom doesn't necessarily mean that, yeah."
00:12:30,Tamar,"Yeah, there's a lot to negotiate and we probably aren't aware of what it meant for a black person."
00:12:39,Tamar,Yeah.
00:12:39,Tamar,"And now, we have this reversal of so much of the efforts that we went through, but I don't think it can truly be reversed."
00:12:53,Luke,Yeah.
00:12:55,Luke,All we can really do is just make the information
00:13:00,Luke,necessary to get jobs.
00:13:02,Tamar,"And do things like this, oral history is very important."
00:13:07,Tamar,"I assume you're interviewing some black students as well, and that'll be really important to bring into the conversation."
00:13:16,Luke,"Yeah, Although I do want to touch, you said you were mentioning two things correctly, correct?"
00:13:23,Luke,It was the
00:13:25,Luke,There was some sort of shift you alluded to at the beginning of this conversation.
00:13:28,Tamar,"So yeah, and the shift was that like going from rules to no rules."
00:13:34,Luke,Yeah.
00:13:36,Tamar,And like structure to no structure.
00:13:38,Tamar,So a lot of us were raised at an earlier time.
00:13:44,Tamar,And the role of males and females is a good example.
00:13:50,Tamar,So
00:13:52,Tamar,"I've heard through the Grinnell magazine, I suppose, that there is a waltz every year."
00:14:04,Luke,"Honestly, I'm not the type to know about that, but perhaps there is."
00:14:08,Tamar,"So when we went, when we came to Grinnell, all those kinds of things, dances and dating were kind of, you know, thrown away as like,"
00:14:22,Tamar,old-fashioned or of another era?
00:14:27,Luke,Really interesting.
00:14:29,Tamar,"And then I heard that in the 80s, people brought back the waltzing, like that there's an annual dance."
00:14:39,Tamar,And we didn't have that in my years.
00:14:42,Tamar,We didn't have anything social or dressing up or
00:14:50,Tamar,So it was like a lot of things were discarded.
00:14:55,Tamar,"Good, I mean, it's good that they were discarded, but we were left without anything for a few years."
00:15:07,Luke,How would you say you specifically responded to that?
00:15:11,Tamar,So I think I thought about it.
00:15:14,Tamar,"I mean, I remember clearly remembering, hearing about my professor Irene Jones, and it made an impression on me, but I didn't really do anything."
00:15:24,Tamar,I didn't talk to anybody.
00:15:26,Tamar,"I didn't say we should do something, we could do something."
00:15:33,Tamar,I went to graduate school after
00:15:37,Tamar,"college, not the first year, maybe the second year, second or third, third, three years after college."
00:15:48,Tamar,And I got a PhD and I always knew I was going to work and have a career.
00:15:59,Tamar,"So I'm not sure, but I think even in graduate school,"
00:16:09,Tamar,there were differences in the way men and women were able to progress.
00:16:16,Luke,Yeah.
00:16:17,Luke,Do you have any specific examples of when you were in graduate school?
00:16:20,Tamar,"So I think I knew a few male students who became department chairs or became, like one became a provost at a university"
00:16:36,Tamar,And I didn't know any girls.
00:16:38,Tamar,A lot of the girls dropped out after master's degrees and didn't go on to PhDs.
00:16:46,Tamar,And some did not.
00:16:48,Tamar,I don't think I knew any girl female student who got a faculty position or tenure.
00:16:59,Luke,That's interesting.
00:17:00,Tamar,Yeah.
00:17:00,Luke,What jobs do they typically go into?
00:17:04,Tamar,One of my friends was like an editorial assistant for a journal.
00:17:13,Luke,"I see, I see."
00:17:15,Tamar,And let me think about the other friends.
00:17:20,Tamar,"Most, I think, very, yeah, I really can't"
00:17:29,Tamar,They're kind of like research assistant.
00:17:32,Tamar,They're just lower level jobs.
00:17:35,Luke,Yeah.
00:17:39,Luke,That's super interesting.
00:17:40,Luke,And what field specifically did you go into?
00:17:43,Tamar,I went into epidemiology and public health.
00:17:47,Luke,"I see, I see."
00:17:48,Luke,What job did you end up getting after?
00:17:50,Tamar,So I ended up working in the government.
00:17:53,Tamar,"I worked at the Department of Agriculture and NIH, and then I ended up working at FDA and retiring from FDA."
00:18:03,Tamar,"And the government, I think, was and is, I mean, I don't know if it is now, like right now we're in a terrible time in the government, but"
00:18:19,Tamar,"there were a lot of positions that women could, not just women, African-Americans or minority or foreign physicians or people who were gay, for example, felt it was a safe environment."
00:18:42,Tamar,But that's not equality when people
00:18:48,Tamar,have to go into a protected or what appears to be a protected environment.
00:18:54,Luke,Yeah.
00:18:58,Luke,That's super interesting.
00:19:00,Tamar,Yeah.
00:19:01,Tamar,And I thought Grinnell was very slow on giving us career advice.
00:19:09,Tamar,"I mean, most of the people at Grinnell are only familiar with academic careers and very non"
00:19:18,Tamar,applied.
00:19:19,Tamar,Like there was nobody on the faculty who had a degree in medicine or public health.
00:19:26,Speaker 3,Yeah.
00:19:30,Luke,"Although we are almost at our time, but I do have one more question for you."
00:19:34,Luke,What made you want to come back to reunion?
00:19:37,Tamar,So I have always valued my scientific training at Grinnell.
00:19:43,Tamar,There were great scientists here.
00:19:46,Tamar,and I assume they are now.
00:19:49,Tamar,"We learned really how to do good science, and not just good science from a technical or academic, but the principles of being fair and being objective and being rigorous and being honest."
00:20:11,Speaker 3,Yeah.
00:20:12,Tamar,"And so those, I think, are still valuable and always will be valuable."
00:20:18,Luke,I agree.
00:20:18,Luke,I definitely agree.
00:20:19,Luke,"Yeah, I'd say our faculty are, they're pretty good, I think."
00:20:23,Tamar,I'm glad to hear that.
00:20:24,Tamar,I think they're fantastic faculty.
00:20:27,Luke,"Yeah, I'm tied pretty closely with the psychology department, so I know."
00:20:31,Luke,Pretty close to something.
00:20:32,Tamar,"Right, I was going to ask you what your major is."
00:20:34,Luke,"Yeah, although I'm class of, technically undeclared at the moment, but psychology is the plan."
00:20:41,Tamar,"Technically, in what?"
00:20:42,Luke,"Technically, you can't declare a major until your second year."
00:20:47,Luke,"I just finished my first year, but I'm planning to major in psychology."
00:20:51,Luke,So that would be nice.
00:20:54,Luke,But thank you so much for this conversation.
00:20:56,Tamar,"Well, thank you."
00:20:58,Tamar,"Thank you for doing this and for organizing this, and good luck in your studies."
00:21:03,Luke,"Of course, thank you so much."
00:21:06,Tamar,And of course you can ask me for clarification or questions or anything else.
00:21:13,Tamar,And I hope Andrea feels better.
00:21:15,Luke,I hope so too.
