timestamp,speaker,words
00:11:29,Speaker 2,"I just think it was ... I mean, there was one semester that I just really goofed off. I goofed off, didn't do well, but I brought my grade point up to a solid B average and I could not get into a med school. I was too bad. I ended up being a dentist and was a practicing dentist for 35 years and it was fine, but I think I would have been happier being an intern. I think I would have been a good doctor. I have a lot of apathy for people and so that's the thing. I mean, I think this place really fit my personality and people here have a lot of empathy and they want to make a difference I think in the world and it's an impressive place. This place is impressive. I'm really impressed with Grinnell and I can't believe the Phys Ed Center."
00:12:52,Speaker 2,"It's like a block lawn almost and we didn't have anything. I mean, we had a gymnasium and we had a women's gym and then Darby Gym, small Darby Gym where the basketball games were, but I mean it was campus is just vastly different, but it's a good place to go to school. It's a good place to go to school. You get a good education here. There's such diversity in what you can take and I went to a really big high school back in Illinois, Evanston High School, which had a really good reputation and it was actually kind of nice to come to a small school, just small school, just world town, small school and I met some nice people here, met some nice people and it worked. It worked for me. The school worked for me and there's one person I went to school. I went to Evanston High School and I went to Evanston High School with John Andlson, his professor, I think he just retired"
00:14:25,Speaker 2,"And it was interesting because we both came to school here and I actually, once we came to school and I knew him, I knew him from Evanston High, nice guy, really, really nice guy and I was somewhat friendly with him and we came to school here and we both became anthropology majors and I'm really, really happy for the way his life turned out. It seems like he really has had a nice life and it was so funny I got the anthropology major and then I went home and I was thinking about maybe going to graduate school anthropology, but then my parents just dissuaded me from that."
00:15:15,Speaker 2,"They said, ""Oh, what are you going to do? What are you going to do with an anthropology major?"" ""All you can do is teach or something like that. ""And they just really discouraged me from doing that. But now you probably get the idea that I had somewhat controlling parents, but they were, they were somewhat controlling and they wanted everyone in the family to be professionals. And my brother became a lawyer, my sister became a child psychiatrist and I became a general dentist so we all became professional people, but it was a good place to go to school, a good place to go to school and I have no regrets about coming here and I imagine now the reputation of the school has even gotten better than what it was when I went to school, but yeah, okay. I think that's good"
00:16:40,Mariposa,Enough.What was the anthropology field like when you were here?
00:16:45,Speaker 2,"I mean, it wasn't that big of a department. Now it's amazing. Now it's an amazing department and there weren't just vastly more courses here"
00:16:58,Speaker 2,"Now to take ... I mean, I took intro to anthro and then cultural intro and then took some other courses. I can't even ... Linguistics I think and I liked it. I always had always liked the subject of anthropology. I remember always getting National Geographics and they had a cover story about this archeological find in Old Uve Gorge in Africa and I remember that and reading about it and just being interested and fascinated by it and I liked it. I liked it, but there weren't ... I mean, now you have so many more professors here, but yeah, I like taking it. I mean, I like taking the courses. One of the things that was really interesting about the school here was that we never had a commencement because of Kent State, because of the shootings of Kent State. And there was just a lot of ... I remember waking up one morning and walking to central campus and there were just all these classes along on the lawn."
00:18:23,Speaker 2,"Some people would put out courses on the lawn and people were very active and then when Kent State happened, it was like, I think the faculty, I think the president was really concerned about, I don't know, difficulties, I guess. And that part was really kind of odd. And so Kent State happened and then I decided all the courses were going to be past fail."
00:19:09,Speaker 2,"So all the courses became pass fail. There were no finals. There were no final exams and that was it. I graduated, I guess, I guess I graduated, but then it was just odd because people I knew just dispersed. People just dispersed and went home and never really had a commencement and that was weird."
00:19:52,Speaker 2,"That was really weird. I mean, it was a really, really interesting time to go to school. Initially when I came, there were men's dorms, women's dorms, and there were hours where you would visit women on Sunday, two to five and then gradually that changed. By my third year when there were dorms were like coed or something and there were ... So I was in South Yonker and I was there first two years and then the third year I was in Reed was in Reed Hall and then the fourth year I lived off campus, but there was just tremendous change taking place during those periods. Then you had the civil rights stuff going on, you had the riots in California and Watts and then you had like stuff going on in the Middle East, 67 War Israel, but I mean, I got changed. I mean I changed in the sense that I explored what I wanted to explore."
00:21:19,Speaker 2,I wasn't exploring what my parents told me I should explore. I was exploring what I wanted to explore
00:21:28,Speaker 2,"And it felt good. It felt good, the music and although I probably ... I didn't participate as much in what was going on on campus as I probably should have and I have some regrets about that, but it was a great, great time. I mean, the music and the freedom that I felt here was that I had tremendous ... I mean, when I was home, I kind of did everything my parents told me to do. I was a good son. And then when I came here, there was just tremendous freedom just for me to experiment with different things and try different things and just make new friendships and I did and I did. It felt good. It felt good to feel free and that part felt really, really nice. But I mean, I was always ... I don't know that ... I'm not sure the direction of my life would have changed that much more if I had gone to a different school."
00:23:20,Speaker 2,"I mean, I was always kind of a liberal thinking person and I was always interested in being a doctor. I thought you're a good doctor, had a lot of empathy. Well, it's great to be here and it's great to see old friends and"
00:23:52,Speaker 2,"Who knows? Who knows if and when I'll be back, but I've had a good time. How are we doing? Good."
00:24:03,Mariposa,I mean ...
00:24:04,Speaker 2,Are we good for
00:24:06,Mariposa,"Time or ... I mean, yeah, no one's scheduled for after you, so you don't as long as you want. Can I ask a few questions about 1970?"
00:24:14,Speaker 2,"Oh, you want to ask some questions? Yeah."
00:24:17,Mariposa,"Yeah, just out of personal curiosity, lastly. Absolutely. Bill, what exactly was happening on campus? Because obviously all of these things were happening all over the country. How were students responding?"
00:24:28,Speaker 2,"Well, I mean, there was a lot going on. I mean, it was a tremendous time of change. Well, we had Martin Luther King come and there were just really good bands that came, rock bands and blues and jazz. The music was just tremendous. I mean, for a small school, had the Jefferson Airplane come here and went to concerts with friends and then there was stuff going on with women trying to ... The women's liberation movement and then there was civil rights movements and then so we had Martin Luther King come and speak and there were speakers here and then there was activity. They wanted to ... After the Kent State thing, there were the protests and there was like a sit-in at there. There was the ROTC offices here and there was a sit-in there and so there was a lot of activity going on."
00:25:56,Speaker 2,"And as I say, I could have been more active, but then there was a lot ... I mean, there weren't that many black kids that went here, weren't that many blacks that went here. So there was stuff regarding minorities and there was stuff that were involving minorities and accepting more minority students here."
00:26:34,Speaker 2,"And the dorms changing, becoming coed and so there was ... And then of course there was the drug culture and there was a lot. There was a lot of drug use on campus, but that part was fine."
00:27:00,Mariposa,Yeah. I haven't heard too much about that.
00:27:03,Speaker 2,"I mean, that's where I started the experimentation. I started experimenting. I mean, I was very straight in high school and then I came here and then, yeah, I just started experimenting with drugs of smoking dope and it was readily accessible here and we get together with friends and get high. And so I think my studies probably suffered for it. And then I did some experimentation with psychedelic drugs, LSD and mescaline. And the thing about it was is that we kind of ... I don't know, it might not have been too smart what we were doing. I mean, we didn't really, I guess, truly know the effects, especially the psychedelics of some of the drugs that we were doing. Well, yeah, we did them and again, I enjoyed the experience. I enjoyed the experience and yeah."
00:28:27,Mariposa,"I am wondering how did you communicate about things in general, but about drugs specifically, like how did you communicate about how to get things or how to not get arrested and-"
00:28:43,Speaker 2,"Well, I mean, I really didn't really purchase that much. I mean, I wasn't a purchaser per se, although maybe I did. I don't know. I don't remember. I did have a couple of friends that got busted, I got busted here and small town Iowa, small town Iowa classmates, but I don't remember. I think I purchased a little bit, but not that much. It just wasn't that hard. Fair"
00:29:29,Mariposa,Enough.
00:29:33,Speaker 2,"I mean, it was just all over campus. And then even the psychedelics weren't really that difficult to purchase. I mean, it was available and I would say, I don't know, I'm guessing, but maybe three quarters of the campus. I'm guessing word users. I'm guessing. I'm not sure if that's high or not. I'm not sure if that's a high number, but I mean at least smoking marijuana. I actually wish I had been a little more sexually active here, but I was just a very, very shy guy. I was just really shy. And so that unfortunately is something I wish I had taken advantage of more, but I was just a very, very shy person and incredible how shy I was."
00:30:59,Mariposa,I see.
00:31:01,Speaker 2,And what
00:31:06,Mariposa,Else? Do you have any advice for me or other current students?
00:31:16,Speaker 2,"Oh, current students? Well, take advantage. I mean, take advantage of the experience here. I mean, I would say have fun. I mean, it's part of the experience of going to college. Have fun and enjoy your time here. But I mean, appreciate. I would say appreciate what you have here. This is just, I mean, the state of the art buildings here, you probably get a really better quality education than when I went to school here. And so I would say take advantage of it and take advantage of the diversity of what you have. There are so many different fields and subjects you can pursue. And you get a really good, really good, well-rounded education"
00:32:14,Mariposa,Here
00:32:16,Speaker 2,"And enjoy yourself, enjoy your time, make good, nice friendships and appreciate it. Appreciate it and party, but don't party too much."
00:32:33,Mariposa,Got
00:32:34,Speaker 2,"It. I probably parted too much. I did that. And yeah, take advantage of it. I'm amazed. I'm still, I'm amazed by these buildings. I walked through the phys ed complex. I mean, it's incredible that the state of the art. I've walked through that building. I saw the editorium, what they've done at ARH, what they've made that building, the design in that building and the science center they redid. I mean, these are all new dorms over here. And so yeah, just take advantage of the ... I mean, I guess maybe you can take it for granted that you go to school here, but this is an exceptionally good school. I figured this might be top 10 in the country, smaller house college. I"
00:33:42,Mariposa,Don't
00:33:43,Speaker 2,"Know. I might be wrong, but I don't think I'm that off base about it. And they get an incredible endowment so they can get really top quality stuff and hire top quality people. And yeah, I would say don't take it for granted because this is ... I mean, you would never believe what this place looked like 50 years ago. It's so amazing the quality of the buildings now, the science center is all new and the arts, the fine arts places, I think, pretty new. And so appreciate it. Appreciate it. And I will say there was one thing that I was naive. I was naive when I think about it when I went to school here and it's something I thought about and that was like sexuality. I mean, I'm sure there were, so I've heard that there were some people in my dorm that they were gay and I'm thinking to myself, it had to be really, it probably was really hard for them."
00:35:25,Speaker 2,"I think it probably must have been really hard for them to be gay one year when 90% of the males were probably heterosexual and then the small percentage were gay, but it just actually never occurred to me that I just never thought about it. I never thought how that might impact someone who was coming to school here. I never thought about it and it's so different now."
00:36:09,Speaker 2,"Sexuality is just so much more open now, but it wasn't. It wasn't when we, when I went to school, it wasn't that. And I think about that. There was a classmate of mine who ultimately ended up committing suicide and I think, I don't know, I don't know. I discovered, and I didn't even think about it when I was in school here, but I sort of found out about it later and I just never even thought about it, that he might have"
00:36:52,Mariposa,Been
00:36:53,Speaker 2,"Gay and that I think he was. And maybe that impacted his, you know, maybe that impacted his life ultimately and it led to his commencement, committing suicide. Maybe I could have been more help to him. If he was struggling with something, maybe I could have been more helpful, but yeah, I was naive about that. That was something I was just really naive about"
00:37:33,Speaker 2,"And what else? So yeah, take advantage. It's a great school. It's a great school. Make good friends, get a good education, have a good time, and go out and make a difference in the world. But that's what I think is one of the really strong calling cards of this school. I think most people that come here, they want to make a difference in the world and that's one of the great things about a small school. I mean, I just think you get a better quality education classes are smaller. There's more rapport with the professors. There's more rapport with the professor and"
00:38:37,Mariposa,"Yeah,"
00:38:38,Speaker 2,"It's a lot different than going to Ohio State University. It is. It really is. I think you get a really good education here, so take advantage. All right. Well,"
00:38:51,Mariposa,Thank you so much for your time and thank you so much for sharing.
