timestamp,speaker,words
00:10:46,Chris,"I wasn't in all the halls, but I didn't hear much about that after that."
00:10:51,Chris,"Those are sort of minor things, but they're sort of emblematic that attitudes were changing."
00:10:56,Chris,"And I think the whole idea was, I mean, when I was here, I studied a little bit of philosophy and religion, and I got enamored of existentialism."
00:11:07,Chris,"And basic sort of proposition there is that there's nothing, there's no"
00:11:14,Chris,"necessary form that you have or essence that you have, you make yourself."
00:11:20,Chris,"And you make yourself by what you do, not by what you think necessarily or what you believe, but what you actually do, that's what makes you."
00:11:27,Chris,"And I think we all became a little bit, or at least many of us, a little bit sort of existential."
00:11:32,Chris,We decided we want to make our own selves.
00:11:36,Chris,We don't want to accept the one that our parents say that we need to be or somebody else says we need to be.
00:11:42,Chris,"We want to make ourselves and we want to, in doing that, we think make the world a better place."
00:11:48,Chris,"Now, apparently we failed in that because it's mostly my generation that's screwing things up royally now."
00:11:56,Chris,"Well, I wouldn't say mostly, but we have a good part in it."
00:12:02,Chris,"I mean, I don't think Donald Trump was ever"
00:12:08,Chris,concerned with these sorts of questions.
00:12:10,Chris,"I don't think he ever really thought twice about anything, but he's basically my age."
00:12:17,Chris,"So he's of my generation, you might say."
00:12:20,Chris,"And there's plenty others like him out there that unfortunately somehow made it through without thinking about these things, I think."
00:12:27,Chris,I don't know.
00:12:28,Chris,"Well, I'm getting off kind of on a tangent here, but I did actually want to see if there's anything else I should bring up."
00:12:41,Chris,"Well, we've talked, you probably have heard about another sort of set of changes"
00:12:49,Chris,"And at the time that this sort of revolution was happening, we thought revolution was happening, there was a sexual revolution happening, which now seems sort of quaint in a lot of ways."
00:13:01,Chris,But the rules when I came were that you really couldn't have a person of the opposite sex in your room
00:13:09,Chris,"except from 2 to 5, I think it was on Sunday."
00:13:13,Chris,"And the rules were you had to leave the door open, and there was something like you had to have 1 foot on the floor at all times."
00:13:19,Chris,"I don't know exactly what the rules were, but it was something like that."
00:13:22,Mariposa,Was someone like checking this?
00:13:24,Chris,"Well, see, no, there really weren't campus police."
00:13:27,Chris,"We didn't even have campus police, but we did have, believe it or not, we had residence hall housekeepers."
00:13:35,Chris,"Now, they were wonderful."
00:13:36,Chris,"They were all women, as far as I knew."
00:13:39,Chris,They were all wonderful.
00:13:39,Chris,"The one in language, just a beautiful woman."
00:13:42,Chris,"She was really, really kind and nice and helpful and motherly, and we could all use a little bit of that."
00:13:49,Chris,"But she did, I had to talk with her about this because I was somewhat concerned."
00:13:55,Chris,"And she said, I have a duty, I'm an employee, I really am supposed to do my duty."
00:14:00,Chris,"And one of the things they say is that if I notice that there's somebody breaking the rules in a serious way, I'm supposed to report it."
00:14:09,Chris,"And we were talking, among other things, about the rules of women, or for me, opposite sex in the rooms."
00:14:18,Chris,"So I was pretty sure that we needed to be, as they say in those days, discreet."
00:14:23,Chris,"And so most of us were discreet, until Rich Schneiroff decided to test the system in, I think, my sophomore year, and he decided to get busted on a purpose,"
00:14:33,Chris,have a trial and see whether they really would enforce the rules.
00:14:37,Chris,"Well, they did."
00:14:37,Chris,They kicked him out of school.
00:14:39,Mariposa,"Yeah, I think I read about him."
00:14:40,Mariposa,Was he involved with the pterodactyl too?
00:14:43,Chris,Probably.
00:14:44,Chris,"I don't remember exactly, but I mean, this was all very intentional."
00:14:48,Chris,He wanted to have a trial.
00:14:50,Chris,It was a trial in the forum.
00:14:52,Chris,They had the trial in the forum.
00:14:54,Chris,And he was convicted of breaking the rules.
00:14:58,Chris,I think his woman friend was
00:15:01,Chris,I'm not sure she was a student.
00:15:02,Chris,I don't remember.
00:15:03,Chris,But he was sort of the big character.
00:15:07,Chris,"Anyway, he got kicked out of school."
00:15:09,Chris,I don't know whether that was a suspension or expulsion.
00:15:12,Chris,I don't really remember the details.
00:15:15,Chris,"But we kind of, oh, they really are serious about this."
00:15:18,Chris,"But then they started integrating the campus, or they had by then integrated the campuses."
00:15:23,Chris,The rules seemed to have kind of evaporated a little bit along the way.
00:15:27,Chris,I think they really didn't want the rules.
00:15:30,Chris,But they felt there was a concept called in loco parentis.
00:15:33,Chris,Do you know that phrase?
00:15:34,Mariposa,Yes.
00:15:34,Chris,Yeah.
00:15:36,Chris,"Well, that's the way colleges operated in those days."
00:15:39,Chris,And I think generally they moved away from that.
00:15:43,Chris,"By the way, just a little side note, my freshman year I played in the blues and rock band."
00:15:48,Chris,And
00:15:50,Chris,"We had a, we didn't, there was a coffee house downtown called Ex Loco Parentis."
00:15:54,Chris,kind of playing words there.
00:15:57,Chris,We used to play there about every other week.
00:15:59,Mariposa,Wow.
00:16:00,Chris,"Every other weekend, yeah."
00:16:01,Chris,Anyway.
00:16:04,Chris,"So the sexual revolutions happening, birth control, I mean, it all seems so commonplace now, but in those days, these were really"
00:16:17,Chris,revolutionary developments.
00:16:19,Chris,"Birth control pill became the magic pill because really, it really changed the generation."
00:16:29,Chris,"And I happen to be sort of the age where it was happening just at the right time, you know, for people of my age, I guess you'd say."
00:16:37,Chris,"Those that came before, you know, always had"
00:16:42,Chris,different issues.
00:16:42,Chris,"Well, they had the big issue of pregnancy to worry about and what that might lead to, in all kinds of ways, change people's lives in very serious ways sometimes."
00:16:54,Chris,So there was all of this was going on.
00:16:56,Chris,"There was still questions of racial integration, not in the campus so much, but in the world or in the country."
00:17:07,Chris,"So all of these things are bubbling around, all around us."
00:17:10,Chris,And
00:17:11,Chris,"And we think we're going to make it all better, of course."
00:17:14,Chris,"We have all the right attitudes, all the right beliefs."
00:17:17,Chris,We're going to straighten up the whole country.
00:17:20,Chris,"And for a while, I thought maybe we had a chance, but as I said, it looks like we kind of screwed it up pretty royally."
00:17:30,Chris,What was there?
00:17:33,Chris,Something else I had on my little...
00:17:36,Chris,"Oh, yeah."
00:17:38,Chris,"Grinnell was, first of all, a couple of things about culture here."
00:17:43,Chris,"Ed Labine, do you know who Ed Labine?"
00:17:45,Chris,You ever hear that name?
00:17:46,Chris,"Well, Ed Labine was, I think, in my either class of 72, my wife's class, Miranda Pratt, or 73."
00:17:53,Chris,But he was from the West Coast and had a connection there with West Coast Recording Studios.
00:17:59,Chris,"Peter Keepnews, who I think is in my class,"
00:18:02,Chris,had an East Coast connection.
00:18:04,Chris,"His dad, Oren Keep News, as I understood, was a jazz record producer mostly, I think."
00:18:10,Chris,"So the story that I got, and I don't know whether this is perfectly true, there was also a woman, I think it was Georgia Dental, who worked for the college."
00:18:19,Chris,"Anyway, they had the ability somehow to identify groups that were just getting their recording contracts and just making their first records."
00:18:30,Chris,"You know what a record is, a vinyl thing."
00:18:34,Chris,and get them booked here before they became unbookable for us.
00:18:40,Chris,"And oftentimes it would be, they would have a plan to tour the Midwest."
00:18:44,Chris,"They'd be in the Twin Cities and Kansas City, and they'd stop here on the way, or go in from Omaha to Chicago and stop here on the way."
00:18:50,Chris,They'd have an open night.
00:18:52,Chris,That's what I heard anyway.
00:18:54,Chris,"So we had absolutely the best, I would say jazz, popular, but mostly rock'n'roll stuff"
00:19:01,Chris,"almost every weekend, either local bands, regional bands, or national names."
00:19:08,Chris,Pretty much every big recording artist was here at some point.
00:19:13,Chris,It's really astounding.
00:19:15,Chris,The college made a huge effort to import culture.
00:19:18,Chris,That was one type of culture.
00:19:20,Chris,"We had the Lennox Quartet, which was, and then we had the Francesco, I think it was trio, that were in residence."
00:19:26,Chris,And so
00:19:29,Chris,"We had movies, we had plays."
00:19:32,Chris,"This was, I would say, the cultural center of the Midwest in a lot of ways."
00:19:37,Chris,"And particularly for us, we just had to walk across the street to take advantage of it."
00:19:42,Chris,"Huge, huge effect on all of the students who weren't from New York or an urban center where that was fairly commonplace."
00:19:54,Chris,"A lot of the kids here,"
00:19:56,Chris,were from smaller towns or out of the way places.
00:20:00,Chris,"I mean, I was an army brat, and so I lived in a lot of different places, but I didn't have a lot of exposure to broad culture, you might say."
00:20:09,Chris,And the college really did a wonderful job with that.
00:20:12,Chris,"I mean, it was priceless."
00:20:15,Chris,We didn't feel like we had to pay for it.
00:20:17,Chris,"Everything was free, but obviously we were paying for it in some way."
00:20:21,Chris,But it was a huge benefit
00:20:25,Chris,and made life in the middle of the cornfields really enjoyable.
00:20:30,Chris,"Of course, the other thing it allowed was that we got that, and we didn't have to go places to get that."
00:20:36,Chris,"We could stay here, and that gave us more time to study."
00:20:39,Chris,"So I think there's a little thought behind that notion, I think."
00:20:46,Chris,"We had some, did anybody tell you about **** the Kid Melman?"
00:20:50,Mariposa,No.
00:20:52,Chris,"Another aspect of this sort of changing culture was that, and I'm trying to, I think it was my sophomore year."
00:21:00,Chris,"Every year, somebody, maybe the football team, I don't know."
00:21:06,Chris,"Oh, my wife's outside waiting and she says, I'm exceeding my time."
00:21:15,Chris,I think it was a football team would elect A homecoming queen.
00:21:18,Chris,Do you know about homecoming queens?
00:21:20,Chris,Yeah.
00:21:21,Chris,"I mean, they're still around."
00:21:22,Chris,"I think they still happen some places, right?"
00:21:24,Chris,"High schools mostly, I think."
00:21:25,Chris,Yeah.
00:21:26,Chris,"Well, we used to do that."
00:21:27,Chris,"Well, one year, and I don't know how this all came about, whatever mechanisms were used to elect the homecoming queen, they would have the"
00:21:41,Chris,candidates apparently would come in.
00:21:44,Chris,"I was there, and I just don't remember it very well, but the candidates would come in, like five or six women who were nominated, and they would come in some sort of a vehicle or something, and then there would be an announcement about which one was the homecoming queen."
00:22:01,Chris,"Well, that year, I don't remember where they actually got to the point of announcing who it was, but at some point, this, I think it was a Lincoln Continental,"
00:22:11,Chris,"with the suicide doors, like Kennedy used to have when he was president, drove in."
00:22:18,Chris,"And it was a convertible, I think."
00:22:19,Chris,And on the back was this guy who had this regal regalia on.
00:22:27,Chris,"And all of a sudden, all this music started playing really loud, you know, sort of trample music here at the entrance."
00:22:34,Chris,"Well, it turns out that somehow **** the Kid Melman, a guy from"
00:22:41,Chris,St.
00:22:41,Chris,"Louis, I think, had been elected homecoming queen."
00:22:46,Chris,"Well, that made the news, let me tell you."
00:22:49,Chris,And I don't know whether this had anything to do with sexuality or not.
00:22:53,Chris,I don't really think it did.
00:22:54,Chris,I think it was just sort of a spoof kind of thing.
00:22:57,Chris,"Well, apparently his parents back in St."
00:23:00,Chris,"Louis, this is the story, who knows if it's true, saw him on national TV that their son had been elected homecoming queen."
00:23:09,Chris,at Grinnell College.
00:23:10,Chris,And supposedly his dad flew right up and yanked him out of school and he was never seen again.
00:23:17,Chris,Poor guy.
00:23:17,Chris,"I mean, I feel sorry for him."
00:23:19,Chris,I don't know what happened.
00:23:20,Chris,"I didn't actually know him, but I'm told he was a nice fellow and just, I didn't know whether he was going along with a gag or I have no idea."
00:23:29,Chris,I will finish by saying one of the most important things that I did here
00:23:34,Chris,And a lot of us did this.
00:23:35,Chris,"We took a semester abroad, or a semester elsewhere."
00:23:40,Chris,"And there were domestic opportunities, but there were a lot of foreign and international opportunities."
00:23:45,Chris,I went to Costa Rica for a semester.
00:23:48,Chris,"My parents happened to live in Panama at the time, because my dad was an army officer."
00:23:51,Chris,"But I went to Costa Rica, had a fantastic time, both socially and intellectually and academically."
00:23:59,Chris,I had to write some research.
00:24:01,Chris,up on agricultural economics.
00:24:03,Chris,"And I just, and I think that, I don't know what the college is doing now about abroad, semesters off or years off, but I hope they're really encouraging that because I think that could be one of the most important things that it, particularly somebody who hasn't been around very much."
00:24:21,Chris,I lived all over the world.
00:24:23,Chris,I still thought it was fantastic.
00:24:25,Chris,"But if you've never been anywhere other than Grundy Center,"
00:24:29,Chris,this could change your life.
00:24:31,Mariposa,Yeah.
00:24:32,Chris,"Well, I guess my time's up."
00:24:33,Mariposa,Thank you so much for talking to us.
